,A,B,C,D
2001-10-10,-29.52935647553516,-16.834855548908187,-51.22513107551784,-31.972445125508496
2001-10-11,-29.928112741875143,-17.127616783983772,-52.00914315348162,-34.00550691568642
2001-10-12,-30.55548840498278,-15.0021925036454,-53.09779330634764,-33.42067643357451
2001-10-13,-32.128645528916465,-16.07383263898195,-51.82395948795473,-35.90005174148093
2001-10-14,-31.132453035254592,-15.268889091506718,-54.14211328426738,-35.201784994673716
2001-10-15,-31.244919041687563,-15.381231964825249,-52.2048467194199,-36.21734322664774
2001-10-16,-32.46167015317922,-15.272896901999639,-50.99845837154821,-36.81583867263503
2001-10-17,-32.64668282277739,-16.77905841331655,-52.07350778767554,-35.50423013730717
2001-10-18,-31.48772954136393,-17.204804639214917,-52.60080465534289,-34.33584325390631
2001-10-19,-31.913771933174978,-16.90732904487781,-52.19488222565973,-35.35933420393352
2001-10-20,-32.53727296432121,-15.043281041492751,-53.625973729578064,-34.78788335803901
2001-10-21,-33.48874601588386,-14.161023354985707,-55.3589366717668,-35.77606271051572
2001-10-22,-34.64455356630336,-14.439217179564272,-54.866983010016135,-37.79669500344318
2001-10-23,-35.43940487276876,-14.564466854818852,-53.8175601351849,-37.639158202438274
2001-10-24,-35.65041038409412,-13.599547338287099,-53.71616577899595,-38.64558342029494
2001-10-25,-35.729890736135765,-15.126207585686673,-54.65786900629754,-39.22224926435571
2001-10-26,-34.918283368349336,-14.697407456207703,-55.75567935953414,-39.842376852362406
2001-10-27,-36.155137494627176,-14.120071435867315,-56.888573736820945,-40.72959330102843
2001-10-28,-36.602726284876766,-14.164913633761465,-56.639805375268935,-41.66197933424358
2001-10-29,-37.236757122661956,-14.304627189594116,-55.433409830897524,-42.24360882296061
2001-10-30,-36.43040376213327,-13.988891376541755,-56.66405729074175,-43.08196113631731
2001-10-31,-35.48957338641526,-14.554517823494677,-56.215147180165566,-43.09636091679933
2001-11-01,-34.34124293279583,-14.33176793725078,-56.03705377417495,-41.23193980922995
2001-11-02,-37.38547167947018,-15.085075111445217,-54.92644317439465,-42.73085946441611
2001-11-03,-38.97588460492512,-14.354576180632925,-54.4622809433072,-43.5412359474535
2001-11-04,-41.52504596164347,-15.593011433164397,-55.241968332504946,-43.08706714650286
2001-11-05,-41.39058329231609,-16.701771389327693,-55.79536375719932,-42.579742368076104
2001-11-06,-41.67403949473449,-16.12660731292429,-54.38517836001103,-43.46526120895774
2001-11-07,-42.92327244049261,-16.991525674567242,-54.41363614919263,-43.986841671571675
2001-11-08,-42.598294307639854,-16.46416009349899,-54.86540684961106,-44.30765522390961
2001-11-09,-40.27949107004257,-17.60672155660783,-55.17965969566405,-44.52536797521481
2001-11-10,-40.249252953735315,-16.302830668875295,-55.36765812264891,-45.42394774042926
2001-11-11,-39.865330570906615,-15.099810466553214,-56.92050747076376,-46.095992708472835
2001-11-12,-39.55951919077877,-16.067446489677977,-56.378686141527986,-46.785077394746295
2001-11-13,-40.87844580947967,-16.322325493329608,-56.43216707764894,-47.41183393248349
2001-11-14,-41.0057780327324,-15.573381146537601,-56.52709733914009,-43.6065038765689
2001-11-15,-42.29911315053875,-15.880252509290443,-55.63819087499419,-42.89602131813607
2001-11-16,-42.692719105198655,-16.05843163555124,-55.475740432405914,-45.493235455985975
2001-11-17,-42.53234159210344,-16.747050960805147,-55.12546311802561,-46.24647781839625
2001-11-18,-44.06282645155189,-15.595744078882847,-55.32600953174605,-47.97491166179286
2001-11-19,-44.39794271146129,-15.792804283363315,-53.72173519024929,-46.70692636748292
2001-11-20,-44.27166322355701,-16.02610756488911,-52.84268353999693,-45.381253050119334
2001-11-21,-43.77819141648469,-18.02121905267432,-53.33114858318536,-44.77020039512505
2001-11-22,-44.84438643778984,-18.12289102163068,-54.2610106855826,-46.947044208575115
2001-11-23,-44.1185413782054,-18.187300034020534,-55.98434422703311,-45.311172550455225
2001-11-24,-44.5172503682912,-16.56465264625645,-58.031707597294805,-46.55772210937614
2001-11-25,-44.669251380378356,-17.21635216283368,-57.397939601178166,-47.12175834580728
2001-11-26,-44.55451874204634,-17.880313379120363,-54.98383758238852,-46.987377324294954
2001-11-27,-44.525920917223104,-17.072498501718915,-55.84794442197418,-47.21187900437262
2001-11-28,-43.668068370205255,-15.115188881812115,-55.02093689362288,-45.82327891371033
2001-11-29,-45.10096608957472,-15.739700835944808,-55.77241710952365,-47.49199934298447
2001-11-30,-46.28385802887622,-15.1549920262735,-55.87348528789772,-48.28421146295555
2001-12-01,-46.35145630470444,-15.77058350048018,-55.93910069084158,-47.17603357603806
2001-12-02,-47.099268173605054,-14.271600828307468,-56.505115695245465,-49.55060254649686
2001-12-03,-46.149076095271255,-13.528785401108165,-57.32904685773364,-50.26475721639855
2001-12-04,-47.54639832600974,-11.38068383965648,-57.56408000132298,-51.0961276811947
2001-12-05,-48.66569785326001,-12.920076488814292,-57.79717531361351,-51.85036391418795
2001-12-06,-50.38215374950313,-12.821525390456594,-59.34470447650048,-52.872260163458506
2001-12-07,-50.39979288174587,-12.997870108177077,-59.2366241883203,-53.24310030019674
2001-12-08,-50.081038475917914,-13.030170399687536,-57.983529386463736,-54.004462975509846
2001-12-09,-47.96453072503878,-13.110463906259234,-56.90634533049318,-54.70442477449846
2001-12-10,-46.64954071545424,-13.68024915150176,-56.18655059704915,-54.412250184582206
2001-12-11,-44.956310070084676,-13.825793781708132,-55.90826620303636,-55.80230540851435
2001-12-12,-44.560173061496464,-14.182428146100245,-56.21791121621248,-55.78895150564435
2001-12-13,-44.932955706464476,-12.22558734762451,-56.10649710959307,-56.40817120999287
2001-12-14,-44.51796163604079,-13.319545525017416,-54.62209049148124,-55.80856653434144
2001-12-15,-44.378848270233625,-14.324441380484616,-54.940867254779135,-54.84384911544808
2001-12-16,-43.50815346123662,-14.718857489520259,-54.039531053135995,-54.41737999693406
2001-12-17,-43.8784692655791,-13.876761829597061,-53.64000653099676,-55.16195706040748
2001-12-18,-41.988845638690606,-12.99589095097002,-52.80210729245504,-53.49645584562709
2001-12-19,-42.452946155719324,-13.284428389327939,-51.972781725519724,-53.45340770855109
2001-12-20,-42.09531030443276,-12.059511428736018,-51.41880286388901,-51.03170038695809
2001-12-21,-42.18696394951867,-11.58388018671453,-52.145538190268596,-50.074809988564596
2001-12-22,-42.09165189669201,-11.043633854423888,-51.95572977831273,-48.84757133632663
2001-12-23,-42.66182463727481,-11.44103684786084,-52.07705052694624,-48.52061975054168
2001-12-24,-41.390629451824324,-11.689202202848564,-50.63239320837516,-49.013166367140386
2001-12-25,-40.68351907233815,-11.673684026931353,-51.222321810940194,-50.187025116179235
2001-12-26,-39.567403039979105,-11.646894136119474,-51.658222365360615,-48.51062914349053
2001-12-27,-40.47407303528397,-13.28756454752191,-51.535175684513675,-49.4615250912318
2001-12-28,-43.14651960685104,-15.477208668435424,-51.5789037190084,-48.80136773018766
2001-12-29,-42.397105010789865,-15.304987268634221,-51.522291251040386,-48.227630154194244
2001-12-30,-42.90475605582593,-15.243325906561315,-52.967568903452275,-48.15019661694053
2001-12-31,-42.59762192653763,-14.31049728471881,-52.94484841163614,-47.70815937709578
2002-01-01,-42.243814080011916,-16.561445872689873,-53.93964365952897,-47.399335071113306
2002-01-02,-44.12908029316516,-16.608163420792216,-53.26925048120709,-47.04148091237869
2002-01-03,-44.046872478896184,-16.717164943804505,-55.167460499755784,-47.17199018355875
2002-01-04,-44.21286477205601,-18.305874222387786,-54.03579033096965,-47.82660639630132
2002-01-05,-42.860477255985316,-17.480737810114483,-54.47334189809682,-47.86791967489077
2002-01-06,-43.12090797572423,-18.32380925751103,-54.949172280954826,-47.3976485135023
2002-01-07,-43.30050448210146,-16.871683358693012,-53.556672175259735,-47.76712198502973
2002-01-08,-45.404406072614435,-17.764644874820892,-53.924228133550756,-48.76582646706586
2002-01-09,-44.57681165447404,-18.035468272596084,-54.91123449400195,-49.204340112764726
2002-01-10,-44.234502822896005,-16.940763729045766,-55.26804177582757,-49.13231346098014
2002-01-11,-46.03142615764338,-16.687266556954622,-55.54634250133163,-49.71224846980588
2002-01-12,-46.02874506625773,-17.614094302423652,-56.93502075503486,-51.108338607689355
2002-01-13,-46.0998044725529,-17.98342741150266,-56.54622621986119,-49.87204779091493
2002-01-14,-47.571957505465214,-19.848507397130483,-56.52805198271053,-48.92014072772902
2002-01-15,-46.32294968866878,-20.061324505375545,-54.132568821458776,-47.81803051959094
2002-01-16,-44.35964311758232,-18.048201225163492,-55.386362962494665,-45.24797746735987
2002-01-17,-44.93306677094557,-17.876679082207854,-56.26720484006341,-45.02680999953525
2002-01-18,-45.502280315753836,-17.86035713216191,-57.130625855953284,-44.610447871939996
2002-01-19,-46.176335183982836,-18.38975982552382,-57.2907604687309,-47.03448173999742
2002-01-20,-46.40729913180522,-16.98603001819288,-57.37164525396913,-46.57982005450157
2002-01-21,-48.92469411230891,-15.894127627228304,-59.52300385314186,-46.23541889760474
2002-01-22,-46.47982431060462,-15.993114391063246,-61.282145454007185,-44.79560829491181
2002-01-23,-48.00175811210535,-17.95400330578977,-62.24917122360736,-45.398807314654654
2002-01-24,-49.082263162233836,-15.880540006311033,-61.54230834809642,-47.17398916783231
2002-01-25,-48.705383088146284,-15.297276857082885,-59.73611027190482,-45.523070989352036
2002-01-26,-48.27589139460394,-17.548822497489613,-59.75211239744736,-46.49860717857039
2002-01-27,-48.98434071755418,-16.60457349992072,-59.88645221254084,-46.00948014871887
2002-01-28,-48.940205349524724,-18.947091497023802,-60.30146574233017,-44.1314027137702
2002-01-29,-48.32584790447815,-19.459570102630842,-61.88699542215406,-44.246184399275535
2002-01-30,-48.062999924436056,-18.87401709658145,-61.93214458982392,-44.54829094647303
2002-01-31,-48.25885065140907,-18.092499198797015,-62.248770706405,-42.531954342976775
2002-02-01,-49.93435799610367,-18.672579803284822,-63.42111140849564,-42.768295070180535
2002-02-02,-51.95751142430506,-18.293806239653748,-64.22350996861222,-43.432997201512464
2002-02-03,-51.6029673434873,-18.344294369705928,-64.88732480083631,-41.99438763940959
2002-02-04,-51.922252959802925,-18.803328088126854,-63.45825844513341,-44.193334742009
2002-02-05,-50.091185663121145,-18.329864406710346,-62.390826527486055,-43.27635680346183
2002-02-06,-49.992963065915646,-18.4853830239731,-62.08266758591431,-42.9079259814432
2002-02-07,-51.11991289975933,-19.16042367346993,-61.5728790674656,-42.30821189577924
2002-02-08,-50.30297339953387,-18.607957090654722,-62.01737839889287,-40.65095829284653
2002-02-09,-49.1571932842429,-18.2352839259708,-62.08196244935866,-39.66340678472545
2002-02-10,-51.04415851662604,-17.88836973849291,-63.20560598290584,-40.347438850040106
2002-02-11,-51.36509525699148,-17.396597046016726,-61.82517715689741,-41.30519054799597
2002-02-12,-50.32706033924084,-16.516260236650943,-62.80899950838618,-42.46973393878632
2002-02-13,-50.46672588992645,-15.942820912205478,-63.48447831840465,-41.248608197961225
2002-02-14,-50.56894559011373,-16.199967157483094,-64.19068363178009,-40.9351009199178
2002-02-15,-51.346139287847606,-16.213351771109828,-65.40676888948914,-42.338245457785675
2002-02-16,-51.32651249916009,-17.022246279786792,-66.36297203477541,-41.475952483496414
2002-02-17,-51.16580662428717,-16.309161904957943,-65.25735414359836,-42.4013689684818
2002-02-18,-50.96196532253398,-17.335207270362144,-63.638210836127904,-41.83146822712875
2002-02-19,-49.699331230734046,-17.525799695451298,-64.0341862704347,-41.82773446800281
2002-02-20,-49.772937276897764,-17.742977922595873,-65.77665524742804,-42.09293457109005
2002-02-21,-50.51821546084481,-17.757853798033548,-65.5156301380473,-41.70752908639516
2002-02-22,-51.59625252821501,-16.753964716711565,-66.49872612182693,-42.635101694989515
2002-02-23,-50.12074545048837,-17.172186495479544,-66.44600127204016,-42.94083491638571
2002-02-24,-50.680436413129144,-17.903553432512624,-67.2401631934539,-42.30269810609433
2002-02-25,-48.836228738570064,-19.175132076271236,-67.58142087424478,-42.33573160265194
2002-02-26,-48.630288501079306,-18.95220355675301,-66.9832250675725,-42.8119522957983
2002-02-27,-48.62525743282727,-18.441679202628332,-65.91874746769105,-44.165231262169534
2002-02-28,-48.89602587620808,-18.58647690621299,-67.3029868809105,-44.139525605442714
2002-03-01,-47.569752790258626,-18.385426017573067,-67.34806697096629,-46.10189435947318
2002-03-02,-47.48986714881388,-18.311732587387834,-68.31688576321946,-46.19748814212712
2002-03-03,-47.96459914469776,-17.39702071334438,-67.72839051970072,-44.99152380876549
2002-03-04,-48.686302900556655,-15.004356620392326,-65.06523933854557,-44.271102721837764
2002-03-05,-51.17254910760484,-14.063345969536515,-66.17528081227637,-44.203729312064986
2002-03-06,-50.22678660427187,-12.934748586444336,-66.44142903071864,-43.89897050480786
2002-03-07,-50.54362156605895,-12.418074023241294,-67.68092402309864,-40.701120081639154
2002-03-08,-49.891775674065,-14.32690763369585,-68.01019488174447,-41.9930552804562
2002-03-09,-48.440077154026795,-14.42619129881853,-67.84531935928945,-42.686745250223794
2002-03-10,-48.60913196928531,-13.926925539670767,-66.84703279923076,-42.27054005521589
2002-03-11,-50.40484076146782,-13.050376623401526,-66.42308957595458,-41.59427466280577
2002-03-12,-51.35965534043039,-13.021716840781593,-65.05166518353263,-41.11821362276607
2002-03-13,-51.2858170522784,-11.470172979123262,-65.27378139100756,-41.36875442371635
2002-03-14,-52.5399458986928,-10.909935117097763,-66.055069343257,-41.464930188820084
2002-03-15,-52.827196711261294,-10.539301089966731,-64.48035437979742,-40.61549734590628
2002-03-16,-52.19468563220064,-9.987344067244559,-64.98149333865237,-41.67452611448818
2002-03-17,-51.670227327484405,-10.925196160159485,-66.74358169432125,-43.22618887270484
2002-03-18,-50.799505330227525,-10.354297589243993,-65.71636128176625,-43.08564510169543
2002-03-19,-49.97634044808743,-10.230398993509114,-66.76941945967194,-42.07349127914748
2002-03-20,-50.84217928494685,-10.403645420753518,-67.54182287920186,-42.54483425196739
2002-03-21,-51.808330573572015,-10.33662666963803,-68.18256886629185,-40.918934761377265
2002-03-22,-53.01674131790396,-10.90880119037456,-66.97733507787525,-40.09118512638052
2002-03-23,-51.16920057301241,-10.133502660787103,-68.37147970312519,-39.98227476276071
2002-03-24,-49.48718637349612,-9.865296628040499,-68.60950026465007,-40.067734391317956
2002-03-25,-49.968157820169324,-9.880819031523062,-68.45228514417822,-41.942330780977315
2002-03-26,-49.519723021988284,-9.321510911737105,-68.13485260309365,-41.583243963865975
2002-03-27,-49.560485928190154,-10.751665477429825,-68.82838285476852,-42.244137644138384
2002-03-28,-48.43581801784008,-9.664367011220568,-69.91197561415561,-42.185901889684374
2002-03-29,-50.22405398939159,-9.999604322511187,-70.27843529885637,-43.30755772123546
2002-03-30,-50.73058369300556,-8.5457140090257,-71.48183061723815,-42.514160780262294
2002-03-31,-50.34361576864248,-9.66299850566021,-71.78598652709005,-42.79954566885687
2002-04-01,-47.28197920720078,-8.585176343098809,-72.90010091705939,-41.4739791183505
2002-04-02,-48.99190315635476,-10.681585869960694,-75.15786604254752,-41.25793456477414
2002-04-03,-48.44289502391663,-11.816677240324383,-75.99108213929229,-41.02222465469434
2002-04-04,-48.54281317453092,-11.716136374617275,-75.66511389683116,-41.046639801657555
2002-04-05,-48.93201438263595,-9.532914503239013,-75.8393564217294,-41.3540864922919
2002-04-06,-51.125373783262205,-9.071617477313069,-75.08901881289914,-41.437028689523224
2002-04-07,-50.30558525400058,-9.425800938463418,-74.59449806974459,-40.802282798115144
2002-04-08,-51.56936204960015,-11.451528304286747,-74.08940879031603,-40.28786878903906
2002-04-09,-51.818307080711314,-13.524962329341303,-76.15420070784047,-41.04722949796048
2002-04-10,-51.96517612237278,-14.578890719174014,-75.46678160617638,-40.81780423341395
2002-04-11,-51.71180075413854,-12.385068261849522,-74.66928729739686,-41.97656243683389
2002-04-12,-50.61389983681057,-13.388408473931545,-73.28978148650896,-43.08019693392344
2002-04-13,-51.42886039403233,-13.508047333931634,-74.66918281627315,-44.529326938549566
2002-04-14,-51.14727722345999,-14.152831173236692,-76.23300852617542,-46.4510161366686
2002-04-15,-51.450431686999124,-14.643191544912627,-77.26959893483874,-46.685824646406125
2002-04-16,-50.365824300816996,-15.102632509801426,-78.22640279134268,-45.378562033376774
2002-04-17,-52.42951530967303,-14.546643675552236,-77.92183229494033,-45.062781641815874
2002-04-18,-50.926545917276606,-14.78373829706964,-78.96431335983111,-45.08489352377875
2002-04-19,-49.61057135907092,-14.488639873183766,-80.0634838753367,-44.8405443085085
2002-04-20,-49.02624891635194,-14.204094093961066,-80.78721362938164,-44.34874903829056
2002-04-21,-48.8569514044052,-15.404325972760336,-82.19213155495177,-42.83646954797295
2002-04-22,-47.24708619595183,-15.061235497967527,-82.37334528535041,-43.55399165206633
2002-04-23,-47.72031474051442,-15.858945949079734,-80.92028711261842,-43.75602025064405
2002-04-24,-47.515736539123516,-16.523266055267765,-80.85118640199958,-44.20084559129541
2002-04-25,-48.065877426833126,-19.018467737271795,-81.96940748027974,-44.3997652578061
2002-04-26,-47.18237196939814,-19.695596682920918,-81.56293970160789,-44.36076673411658
2002-04-27,-45.27612830083403,-20.52401241628644,-81.21567363664361,-44.878324886163
2002-04-28,-44.93765534724074,-20.534280429075654,-80.20665257215143,-44.3465783379134
2002-04-29,-45.41919935632022,-20.01364100111067,-80.8040447812915,-42.21497772970772
2002-04-30,-45.45116621697311,-20.61388993513807,-80.93142026726031,-41.64314746130941
2002-05-01,-46.21419107557337,-21.141557780524025,-81.05235618968942,-41.15081784653152
2002-05-02,-46.89107232920942,-20.451931196975632,-79.59051864961026,-41.68182598843321
2002-05-03,-45.60548581048656,-22.811798230708725,-78.529782608912,-40.07633338322793
2002-05-04,-45.641545034740076,-22.055711629875674,-79.70323420685247,-39.302557628316706
2002-05-05,-43.19246006169339,-21.363652500416983,-79.68386161222843,-38.67639777948959
2002-05-06,-43.964003280918035,-20.842467094738385,-79.72411312953689,-37.88091568086478
2002-05-07,-44.07086219283371,-21.552941581551696,-79.37856073375264,-38.86623217657713
2002-05-08,-44.54588500836184,-21.58990964204407,-79.73968317521283,-39.796288418295724
2002-05-09,-45.02656361415,-22.07233940065607,-78.82628867875529,-38.653569106747035
2002-05-10,-43.18183635944234,-23.16323379170455,-80.3203924206689,-37.44247875578156
2002-05-11,-42.56392912599218,-23.101923554682834,-78.94136408203033,-37.75710337314135
2002-05-12,-43.011782015058586,-22.98008649943312,-79.15206083652157,-38.06049982769084
2002-05-13,-42.3372548755826,-21.356687352370606,-78.49237818799894,-38.59868118100804
2002-05-14,-40.31965729181432,-20.340896012284485,-78.4396392986023,-37.72987004428212
2002-05-15,-40.063062354025625,-20.56097186392885,-79.67937826718757,-38.76968457682234
2002-05-16,-41.165749275446736,-19.342440443293018,-79.68318339588684,-37.10522474157444
2002-05-17,-41.19026556725653,-18.92015886459114,-79.0088138058884,-36.428503717869894
2002-05-18,-43.52375662261242,-17.752339425035224,-77.89957275046153,-37.88543247785935
2002-05-19,-43.545775801876154,-18.621229259375045,-77.45672513028492,-37.536356047849615
2002-05-20,-41.19909040916311,-18.55986482955194,-78.43395732157737,-37.719411693783876
2002-05-21,-41.351897025482906,-19.103197977083845,-77.46208810773977,-37.679640177944684
2002-05-22,-40.162260852339344,-19.154401721588542,-77.25287451507843,-37.638181745868444
2002-05-23,-40.09293441699038,-19.50782634301431,-75.06136472403058,-38.091557375641905
2002-05-24,-39.688783271601686,-19.212118975125975,-76.86124800632855,-38.26526167589319
2002-05-25,-40.625894858642354,-19.424201017662853,-77.78379787420259,-37.57504437441108
2002-05-26,-38.600641358567096,-21.191204277445678,-80.4768582487666,-36.23827024872579
2002-05-27,-39.05164666014474,-19.62823966029604,-79.5161808959751,-35.362224878847535
2002-05-28,-40.325721407570505,-20.056876033152268,-78.67239982332282,-36.84671372265528
2002-05-29,-39.25172117801335,-19.603463129655577,-80.554643460079,-36.6005886139406
2002-05-30,-38.14920071212104,-22.107198841273362,-80.66020752386473,-36.01296792326958
2002-05-31,-36.978183178211836,-20.162785722239217,-81.48033807363919,-36.78397444838635
2002-06-01,-35.30375603996503,-20.294427297925093,-82.62814332898596,-36.58317054926273
2002-06-02,-34.47601153249392,-21.889232734681727,-81.08737934768047,-39.013662276457694
2002-06-03,-35.34607643245281,-22.21054121800338,-81.02214010470753,-38.953524630314725
2002-06-04,-34.35367610974474,-20.681964491084678,-80.6613520260125,-39.0054467638892
2002-06-05,-34.41917738148989,-21.392663475952176,-78.35661093545018,-38.95444272931946
2002-06-06,-35.17311773558878,-20.547052435164787,-78.52906704371124,-38.90106787758189
2002-06-07,-35.179354805958035,-21.04362062385398,-78.57834383025543,-40.46426859366167
2002-06-08,-35.596717913511426,-20.891669258521564,-78.10084837855815,-39.56858998073489
2002-06-09,-35.860638578389235,-21.179815490253247,-78.30385880798947,-38.689821028848584
2002-06-10,-36.17238649196091,-22.05483328510483,-78.43522908901298,-38.14575525328366
2002-06-11,-35.28081222271142,-20.96044343204887,-77.0539974075732,-38.759070254933405
2002-06-12,-34.410199982946615,-21.899452299409887,-77.72441297804913,-38.14969190603558
2002-06-13,-32.098673596260355,-21.373719014706662,-77.41365737547872,-39.58221980540294
2002-06-14,-31.949994732396018,-20.78853226460387,-76.5713844603848,-42.38628798935928
2002-06-15,-30.32436371493707,-21.332205016095692,-76.37762879847222,-41.700467937801214
2002-06-16,-30.359867090041064,-21.75245733218685,-76.4859533477961,-41.339022413172756
2002-06-17,-30.273604795003973,-20.19012785175083,-77.93089312001943,-41.891048077849256
2002-06-18,-32.78307180625555,-19.462186026234196,-78.59723894709137,-40.877293818968006
2002-06-19,-34.20459557201934,-18.808261659394702,-77.60239255270089,-41.34094880141287
2002-06-20,-35.15909583289598,-19.08129136976391,-76.23214421418429,-42.23995931841668
2002-06-21,-34.844641957220404,-18.86281543949161,-75.45193226184979,-42.855422554508706
2002-06-22,-34.17170909393664,-18.52982944898939,-74.40113284418196,-43.02960089679322
2002-06-23,-33.59003808176362,-18.538910460686942,-73.06899284309506,-42.39111111728157
2002-06-24,-34.851907450690106,-20.229116159334925,-73.43351361499428,-42.64368386566607
2002-06-25,-35.47946226635195,-22.6190918810948,-74.9961550948997,-44.27676649143912
2002-06-26,-35.035681081511136,-23.243588567909384,-74.14918290064018,-42.94908491173349
2002-06-27,-34.870767324426026,-22.296974545201653,-73.38345647164738,-44.549400729062
2002-06-28,-34.978889565690295,-23.142686270763647,-73.77097778202324,-43.4091657349748
2002-06-29,-38.34568916140917,-23.070860926118982,-73.76608660016961,-42.65581988063384
2002-06-30,-37.601972262302404,-23.658908353025936,-76.73811879171672,-43.22771166598417
2002-07-01,-39.27932154136322,-23.6700801684393,-75.99264781854892,-42.643959419757714
2002-07-02,-37.90376887502177,-25.147311122820494,-74.61288102306469,-43.34595893494736
2002-07-03,-37.67367500791782,-26.16760985744312,-72.43990807586168,-42.68000529566046
2002-07-04,-37.79048864873234,-26.478850632512515,-73.29749868027262,-42.784971681056696
2002-07-05,-36.02923074593247,-25.761926148768637,-72.75211592556641,-43.39213018003345
2002-07-06,-35.71925365669093,-24.75611476371272,-72.70145744145626,-44.325141973083
2002-07-07,-36.03252219767963,-25.662443538249875,-73.74118361496619,-44.58003689005116
2002-07-08,-35.01171385112063,-25.535315312718502,-73.6897294307671,-45.19623390507401
2002-07-09,-34.486557189130075,-24.932815170953713,-75.66889264587783,-47.20463050903685
2002-07-10,-34.46377310778203,-24.95283508627663,-76.70300886623129,-48.376345697693225
2002-07-11,-34.664239403447496,-25.22540673767423,-78.63914287451189,-48.52966584971713
2002-07-12,-34.65415472178612,-24.870925460886436,-78.65525971060771,-47.166305618327364
2002-07-13,-35.22238779633134,-23.21965910476095,-78.65828986214251,-48.94102570031342
2002-07-14,-36.24181557063205,-23.336552723676444,-76.4602749589603,-50.526637126860045
2002-07-15,-37.00596506942992,-21.417929086876214,-75.59851530577198,-51.55269283922126
2002-07-16,-38.30437519621348,-20.406188477437617,-74.62009473317555,-53.33023664286188
2002-07-17,-38.655407192200514,-20.748232463825808,-76.16255510960676,-52.99344315309205
2002-07-18,-37.88054548772644,-19.716366879436208,-75.42930431283855,-53.406811634812804
2002-07-19,-39.46127954780397,-20.096010304306876,-76.29674124489098,-53.15725855729283
2002-07-20,-37.30735669214009,-21.269566761883862,-76.172845048363,-51.1845107927395
2002-07-21,-36.2935800048501,-21.894678423015684,-76.17719025988808,-50.02681970858325
2002-07-22,-35.28530131655445,-21.272516807134338,-77.91399595343519,-51.46629112498116
2002-07-23,-36.137015862452415,-22.73951056754555,-75.40138435659132,-51.41090010965224
2002-07-24,-37.803114205963,-22.685256469958368,-74.92303644694884,-50.485032449692824
2002-07-25,-38.79212655152126,-23.98245305460212,-73.90422497775651,-50.51833019109094
2002-07-26,-39.37813791048385,-24.81984228984223,-73.10180720823641,-48.81433625706452
2002-07-27,-40.629317453960475,-25.768286319357717,-73.88610508004312,-49.167252448721165
2002-07-28,-39.33679152560072,-23.969519556358726,-74.4872501673936,-47.59399917958554
2002-07-29,-38.984560172944384,-24.210385374424412,-74.63078303791359,-48.84378945266039
2002-07-30,-38.730662053439154,-23.18071645685739,-73.95192009378768,-48.929642984383804
2002-07-31,-38.81523993034035,-23.918730874132347,-73.12477401447151,-50.181216499974774
2002-08-01,-38.199953204840526,-23.772424894067683,-73.79773502399797,-51.610919844859986
2002-08-02,-37.21739662478125,-24.410603015793185,-73.9076058379538,-51.20738368960458
2002-08-03,-36.738579317326675,-22.918346651158966,-73.68399860245506,-50.69797489393446
2002-08-04,-37.32545631608646,-23.26069396820536,-72.69735745008217,-51.20160367388139
2002-08-05,-37.718055201978906,-24.221343897334158,-72.46881277326257,-50.13052551955533
2002-08-06,-37.28153147328395,-23.63593639595062,-71.06435229993536,-49.84494687492418
2002-08-07,-37.65905390298672,-23.818913950855272,-72.08883669284864,-50.60326860137407
2002-08-08,-39.48568239001342,-24.66101188062959,-71.76943278098057,-50.07088818758338
2002-08-09,-40.68294931785761,-23.26633478869815,-70.15456769964986,-48.8660153008127
2002-08-10,-41.26538251358014,-22.761071739686912,-67.85449577323996,-48.873503541220565
2002-08-11,-41.26727172189288,-23.20487949971475,-67.2071678588509,-46.914873690543885
2002-08-12,-39.57941529140327,-21.517146387921116,-67.25951612259166,-47.83296524127277
2002-08-13,-40.16711758284906,-23.14256857696303,-67.2875641085145,-47.08939190977385
2002-08-14,-40.23556660357741,-23.220004777200145,-66.81144622930653,-47.499103245306756
2002-08-15,-41.74767963775111,-22.25983304475063,-66.80086351376947,-46.958816934428626
2002-08-16,-42.912149998050985,-20.427336918966812,-67.01260427778188,-47.66315380353179
2002-08-17,-42.93504256322771,-21.054510464407052,-66.33718562707867,-46.34963016971683
2002-08-18,-43.328827882537944,-21.884665842176297,-68.29702724700444,-45.34059724519267
2002-08-19,-42.97759847707202,-20.71090812889764,-68.39516348258292,-45.739159749969474
2002-08-20,-42.687613566270485,-19.975060551585432,-69.10705899648822,-46.867027583806625
2002-08-21,-41.525883985343846,-20.09508739228332,-70.30351555608105,-47.24032298581952
2002-08-22,-41.45072733889774,-19.025394078637277,-69.56008588330485,-49.62100813974744
2002-08-23,-40.95612307250427,-18.456582304906895,-70.5018684515615,-50.121546776829234
2002-08-24,-40.823368165316,-17.18200591240956,-71.008261740863,-50.48537087156265
2002-08-25,-40.95167002623451,-15.745513572281432,-71.69263299664127,-50.59243768338011
2002-08-26,-38.249544085854225,-15.804095734932021,-73.46526194323674,-50.05469224374643
2002-08-27,-37.41025870459614,-14.511191202808368,-73.07598628939594,-51.199885278036824
2002-08-28,-37.012795181961586,-14.236180945842813,-72.94823268198104,-51.463633805159475
2002-08-29,-36.43432070471971,-15.138198718892507,-74.08110911977538,-51.08890917782684
2002-08-30,-38.01946253452896,-16.428078534757912,-74.29200193546039,-50.075255605007754
