,A,B,C,D
2001-10-21,-6.947435377205038,13.513515465059196,-1.5742802438601269,-25.68112650776757
2001-10-22,-5.227579721525242,14.666007128185592,-0.5352350753607655,-26.415516944602555
2001-10-23,-6.623296087241615,15.083473598625064,-1.4910333279857717,-26.359684316683087
2001-10-24,-6.552011844046749,16.28377586374729,-0.7506343723261164,-25.705890460929457
2001-10-25,-5.16944116235972,17.131059976937372,-0.4591759882324553,-26.02977723621091
2001-10-26,-4.848601002789631,18.752769070717527,-0.45790722247438836,-25.845024570319648
2001-10-27,-5.583580269201564,17.954048871116797,-1.6583911087000047,-25.797216676339662
2001-10-28,-4.622119245359405,18.199399786015228,-1.678366010895512,-25.797535384994475
2001-10-29,-4.000202303832848,19.1054785672592,-3.3656243449367818,-27.149515874752538
2001-10-30,-3.5329312287144794,19.3299939868711,-4.794425388101606,-26.91682064590488
2001-10-31,-2.0497561394874833,18.914340124581326,-5.563042153113574,-28.178587304157183
2001-11-01,-3.1531938469430854,17.931691667142474,-4.0215283175196666,-26.93283884750392
2001-11-02,-2.5706252964878846,17.83048394943044,-2.548667482632703,-26.95253026693918
2001-11-03,-1.3972364938437647,17.800351054433428,-2.714933922693312,-28.053624096987402
2001-11-04,-3.4991298865442033,18.018334095057835,-2.0033807560751953,-27.721496436375556
2001-11-05,-4.1548869944849685,19.233825709776813,-1.4976581704846623,-26.930781770531034
2001-11-06,-4.285233441222455,20.10546880776024,-0.711843510431086,-28.54687754059117
2001-11-07,-4.535650079222859,17.426189110254274,-0.5041419727604869,-31.234199031791068
2001-11-08,-4.87703254795427,17.33838451536173,-0.9330794082954667,-29.482849491081314
2001-11-09,-2.5272606362744074,17.931096578573953,-2.5642244977387425,-29.637685068600753
2001-11-10,-5.50298738104425,18.879316834294762,-2.534060098983814,-28.923032233763287
2001-11-11,-6.878879979199932,17.928888210673232,-1.8715377017175383,-27.697682499982893
2001-11-12,-6.049100081439242,17.19299912465651,-2.1896499649728924,-28.69716022086393
2001-11-13,-5.299238043423865,17.25004782215392,-1.964259659688717,-28.10966402937997
2001-11-14,-4.0545107935307945,18.421021734073673,-2.0563870347980484,-27.150565714134185
2001-11-15,-4.5944412308208165,16.39533283591147,-1.6031144085614681,-27.70202728609099
2001-11-16,-5.670361977474896,16.83844857311888,-2.0788272647801165,-28.138852959579328
2001-11-17,-5.91487141485551,17.365657435442575,-0.9096345092820921,-28.7842634363216
2001-11-18,-5.936083675254238,19.679451272011658,-1.2006541387075376,-28.789050999878025
2001-11-19,-6.182310341598664,20.98975060734803,-2.5766062096284883,-30.18567710129355
2001-11-20,-5.377298976293822,22.784220173096003,-3.5689909959958923,-31.53534918244294
2001-11-21,-5.1449224625551935,24.902305698958486,-2.224497226085548,-30.543832888448037
2001-11-22,-4.6221102255467885,26.29134343824452,-3.8036200938833162,-32.13375412040648
2001-11-23,-4.724046440718805,27.16685704599193,-3.4185777909543416,-31.765484059125978
2001-11-24,-4.62142908767722,25.70005594322894,-3.0334654818548956,-31.371285866436022
2001-11-25,-4.857546661136559,27.211640378978355,-2.1337971569858794,-30.53119699991553
2001-11-26,-3.5295144227705375,28.384411764887528,-1.2123289685685086,-28.771516467859957
2001-11-27,-3.0265919839068074,28.182009571841316,-1.5418316071118654,-27.88763335129497
2001-11-28,-3.157013830977584,28.081656744330722,-2.9635051960699137,-28.06330910411212
2001-11-29,-2.027198191588629,29.962985220079528,-2.200713471487478,-28.750838755129706
2001-11-30,-3.1404895376001822,29.020334570505653,-1.5702307294864575,-29.667499406049036
2001-12-01,-3.817451491338986,29.761784114653103,-0.39261557961963156,-28.685389439041884
2001-12-02,-3.5866013491844106,30.811565133590594,-0.07998864812480105,-27.159533819304364
2001-12-03,-3.000684004368346,31.534092732680094,-0.60692519725089,-27.68459301773073
2001-12-04,-4.267269687322593,31.101087038832045,-0.45631477539209064,-28.030919755182683
2001-12-05,-6.131724048808541,30.816767470752396,-0.3741940280082495,-27.56784353786511
2001-12-06,-5.258308464466776,30.643663113627774,0.8429679474567674,-27.921313191287084
2001-12-07,-4.702679147348623,32.29150068007342,0.3081971495515864,-27.32609773146157
2001-12-08,-5.194325599961293,31.241915661207056,1.1662422097945457,-26.749758312725024
2001-12-09,-7.2258958385829875,30.479948925189426,0.4947969030412046,-26.615624707924027
2001-12-10,-7.838935930420237,29.937633957907956,1.4297090843100067,-25.439051193477873
2001-12-11,-7.674528660592161,30.305752489152887,1.4401940775141964,-24.25950030848251
2001-12-12,-8.027697387709958,32.12097834765462,0.727435893296135,-23.267227899649136
2001-12-13,-7.585635232182762,32.26171006620509,-0.0668501724392716,-22.738783019610036
2001-12-14,-8.923680997169813,34.04967063861021,0.5967721588401401,-21.93207578216651
2001-12-15,-9.398575991406778,35.781172921338936,1.0513196413317234,-23.349181886823217
2001-12-16,-9.422815788088002,34.83760170997759,0.6721871313653506,-24.186350976137252
2001-12-17,-9.41491073896243,34.958205333817816,-0.5762486133963841,-24.375597513223692
2001-12-18,-8.808793587014103,34.247672310281274,0.9391828061698847,-24.105306979056717
2001-12-19,-8.86937498116859,34.96093133082226,0.4064499740645897,-25.10178856609714
2001-12-20,-8.931595208203687,36.91949016167539,0.2735413962066279,-25.74744545819761
2001-12-21,-9.126956285112641,36.14715873206021,-0.6160186438625816,-25.075450171546848
2001-12-22,-9.0800882368394,35.60892988543304,0.08593839356209265,-23.924254843329674
2001-12-23,-7.865669934608633,37.53947546325609,-1.3292308920977125,-23.089612916795335
2001-12-24,-9.180416582598536,36.223334463346156,-1.0054342824179245,-22.05894783938063
2001-12-25,-7.868760530667546,36.804885844179196,0.3394853217426541,-22.68400470465202
2001-12-26,-7.512704833308976,37.68892613362422,1.5671838304137826,-23.759937512079084
2001-12-27,-8.150432970917056,37.109201556944974,1.9798641853061638,-23.747073182249224
2001-12-28,-7.386229876253029,37.12376426734672,2.147193174215432,-23.933409498553736
2001-12-29,-8.12568606847918,36.52054187082617,0.7726472293724755,-23.46508182643124
2001-12-30,-7.173570444921706,36.165866891139956,0.41448796114418773,-23.822772824072633
2001-12-31,-6.59847767064425,34.68604261137884,0.9364353743141002,-23.25946515069832
2002-01-01,-6.117669478806828,34.564154359472774,1.1786238554946658,-23.129932495042205
2002-01-02,-5.810600703666339,35.389007923650254,1.3183421270897593,-22.787784433287477
2002-01-03,-4.671945152399564,35.57733372258213,0.48346154487811843,-23.07570946393462
2002-01-04,-4.926052472096627,32.96978431039425,-0.32069484869491816,-20.626996901280158
2002-01-05,-3.342167550529538,34.4812188735017,0.6302238886325471,-20.67778495181522
2002-01-06,-4.4106902558161325,34.13186445651886,1.459032390173256,-20.468510434613194
2002-01-07,-4.306759023849605,33.18331912592192,0.6692197364594402,-20.99925750869936
2002-01-08,-4.08408542540314,32.05895695202936,0.9136315746733141,-20.83777143628296
2002-01-09,-4.379966498254161,32.01677898956813,1.6241970179130623,-21.717353848359274
2002-01-10,-3.8241634450695443,32.24790120969816,1.6900809753887418,-21.778285419716873
2002-01-11,-5.515121866048265,31.983174334085753,0.7675980559689294,-24.03909651641316
2002-01-12,-5.287273823683989,31.52204867949102,1.7667539377055341,-24.09023622709868
2002-01-13,-6.898246374585657,31.67764797830228,3.5796871307715112,-25.27141230520375
2002-01-14,-8.24994888635228,31.328387046022094,3.8676832766680436,-27.182463579791524
2002-01-15,-8.03110280026159,30.857174631167382,2.275148106289053,-26.893491797081985
2002-01-16,-8.634309556997122,30.58711668616418,3.911817364693706,-27.796760641982335
2002-01-17,-8.928370315223049,29.06216349906111,4.308887200763252,-27.593253321569254
2002-01-18,-10.373412800912151,27.97923404687115,3.4150326786609355,-26.513408178388566
2002-01-19,-10.548378563628859,28.206667804960688,4.605454111744377,-26.496186169118687
2002-01-20,-10.231127959065848,27.41852154786233,5.786905711283112,-26.77672557242082
2002-01-21,-11.092496722637662,27.617972438841228,6.5261377741853765,-27.19412364919997
2002-01-22,-11.358718885381329,26.760872512577684,5.749739454128893,-28.073847270214753
2002-01-23,-12.528742088647292,27.58342288346313,5.303872296469544,-28.496700112498417
2002-01-24,-12.833912808505794,27.06553576211756,5.383580514893211,-28.857958628246628
2002-01-25,-12.3923748929122,26.91703602191129,4.6842034819879705,-29.379996234339252
2002-01-26,-11.904780041834181,26.783342565399394,5.2172552378197095,-30.932417232713775
2002-01-27,-11.419698784345616,26.848088734753677,6.010845910135783,-30.853395342387874
2002-01-28,-14.10755611735959,27.291856908430127,5.633238408906755,-31.18295718486293
2002-01-29,-14.343652854897659,27.120770604336084,5.554932757461689,-31.80869162116241
2002-01-30,-16.063060444989215,26.91651183072905,4.42579370447517,-32.239250979491395
2002-01-31,-15.842151403640942,26.346633255704106,7.253868835271241,-31.949124177096465
2002-02-01,-17.23670607220055,26.421653187645198,7.427005787202188,-32.90792737166802
2002-02-02,-16.824442463228017,26.488729905078372,7.347198967319418,-33.79259069205633
2002-02-03,-16.68569634782824,25.373130015455764,7.616623477278015,-33.470302824189986
2002-02-04,-16.73589082943406,25.843550638661476,9.306462537021126,-33.89655347945586
2002-02-05,-19.056413176915985,25.481837425048838,9.786490290500229,-34.53765118643004
2002-02-06,-19.04312707500878,26.135213151297126,10.708692230377082,-36.99673067925046
2002-02-07,-18.632815921646014,25.686989399829454,9.826261032111345,-38.58375021432625
2002-02-08,-19.715257877793228,27.28258867313263,9.371784306066576,-38.55357449104343
2002-02-09,-18.361876669352526,27.343601176388166,10.510409123185724,-38.70905710411325
2002-02-10,-18.269774699645172,27.255315506898857,11.39275836097746,-37.30025280703748
2002-02-11,-19.338224548602444,27.610303533068034,11.328294471838442,-35.97834651212075
2002-02-12,-20.0153116135948,27.51635095187287,10.175774699626514,-35.77566111253594
2002-02-13,-20.557519723939187,26.283406201380213,10.875907102259182,-34.56448530890713
2002-02-14,-20.53732013378653,27.653979235667663,10.597384104386895,-35.53724334346456
2002-02-15,-21.164766216858833,27.722721199563217,11.972061306903054,-37.145264685728186
2002-02-16,-20.37103816858209,28.982673872758436,11.499264134027053,-36.861606711129056
2002-02-17,-20.76341321177052,29.69486285743446,11.908778409815044,-37.896534279084136
2002-02-18,-20.226940492404367,28.18300515807143,11.14190006062954,-38.59142876379795
2002-02-19,-20.941939873175045,27.47852533459243,12.534408847749098,-37.438340811166164
2002-02-20,-21.480510534928516,27.194000595229276,12.55872071835682,-36.580562353808645
2002-02-21,-21.36286155722108,26.11446484478671,11.637457018952697,-36.2432614694608
2002-02-22,-21.93150884415691,24.58958116739215,12.663898061462652,-34.01044320892611
2002-02-23,-21.801060173593374,23.125858425783584,13.61319576439428,-34.772440892672016
2002-02-24,-21.009894674291587,23.745499025940823,13.661510544289609,-33.260813786333316
2002-02-25,-21.764268495805176,21.532553167513274,13.952272907103094,-31.708578173215464
2002-02-26,-21.326739171570807,22.064479980950132,13.49179276300953,-30.66979568121082
2002-02-27,-20.119364431344188,23.667051780301154,11.421528145780655,-31.64477366314622
2002-02-28,-19.370856068879903,24.402550337504994,9.088202370654464,-30.995617289743855
2002-03-01,-19.512100983344506,23.996852734370734,7.954982303288341,-30.87114848038896
2002-03-02,-20.037259115041927,22.282765180181787,8.26095147367085,-30.624469755716337
2002-03-03,-20.093589587579146,22.168077605532996,9.429184961363283,-30.249260412232026
2002-03-04,-20.15656996037052,22.594695886652744,11.067949430502495,-28.82921010332787
2002-03-05,-19.900228910600145,23.26595237133025,9.721466828719336,-29.04554332178913
2002-03-06,-21.90214777852244,23.55363146384022,10.514094374488366,-27.23599667414074
2002-03-07,-22.419909886731855,21.42464469186168,11.6367931905693,-26.198352693575302
2002-03-08,-23.30339557170533,23.348188244644266,10.4296755394309,-25.85482450051471
2002-03-09,-24.265510776306158,22.944755454069746,12.093977469565809,-26.700339827380738
2002-03-10,-25.290519022385507,22.744641109344705,11.925558008169109,-26.225222703963848
2002-03-11,-25.96916062700404,22.8245089663848,10.911196793690706,-23.612910868291696
2002-03-12,-27.812775981793262,21.26026814045402,10.858832968121694,-25.5820569234972
2002-03-13,-26.597046434631455,21.797171662573717,10.88152194015286,-25.796269661088562
2002-03-14,-26.34793440964132,20.574599299192826,10.97188718139816,-26.830477808899175
2002-03-15,-27.100439239859927,23.253147860788783,11.302880135381065,-27.13415805931664
2002-03-16,-27.767879837696608,22.62100423103812,12.109961194277505,-25.02818501912842
2002-03-17,-26.741760924146607,24.020579191096093,12.126463519922517,-22.942699268066445
2002-03-18,-27.289768603422683,23.01755285111687,11.970849310606633,-22.553654336298376
2002-03-19,-27.070919278440456,22.379450987527047,12.449531993463088,-21.82046336871517
2002-03-20,-28.339416727810754,23.31935649839387,13.94390592055428,-21.49663629191701
2002-03-21,-27.99190218333349,22.9430119251301,15.572104128899356,-23.564389251657882
2002-03-22,-27.592165126762787,22.74566750380355,15.718371482260554,-24.848948613366268
2002-03-23,-27.522279125681663,24.76455608838326,14.506041734950932,-24.661329490746
2002-03-24,-27.56277754563391,24.694503828286027,16.954056329614385,-24.121306874840766
2002-03-25,-28.477910319157658,24.713592841440327,18.84047683629871,-22.528321922759126
2002-03-26,-28.54276605587238,24.693333678445768,18.42989092313072,-22.884734544007618
2002-03-27,-32.412432532447696,24.581690529920063,18.671852520680822,-21.70628823427193
2002-03-28,-33.49730767420826,23.1685792531178,17.44022927073538,-21.91042493486802
2002-03-29,-33.28164324746347,21.361940115810032,16.039903670554803,-21.589123326530462
2002-03-30,-33.478725437068135,21.12824649051221,16.51499681847729,-21.047276598061476
2002-03-31,-33.79738039744431,21.004758418444638,15.055598614855572,-21.351985785856808
2002-04-01,-33.26343644774954,21.135206617257893,13.868900508258662,-22.38012417298199
2002-04-02,-34.36818124991522,20.53750001512054,12.007533129729117,-20.859573486171133
2002-04-03,-33.143092532645184,20.983079085316284,10.078357967663683,-21.931689714435667
2002-04-04,-32.94738026939183,20.77639642587744,10.07173874593354,-22.781702664812137
2002-04-05,-32.93761958349863,20.830319883405544,10.745646102706653,-22.5863451105375
2002-04-06,-34.03766436314989,21.36450757576492,10.340514965702024,-23.58849209914432
2002-04-07,-33.51341974764833,23.80814525403865,8.645728873908597,-24.038092544452216
2002-04-08,-34.155277120758946,23.739722601026244,8.992517926322778,-24.804222675859002
2002-04-09,-34.76880836552496,25.878218163220993,8.381612656060275,-24.837515073192165
2002-04-10,-34.55901027294734,24.265975397666892,8.527986526454717,-24.52878628595784
2002-04-11,-35.635501573788986,24.50694740798377,9.128987640533772,-25.241196751257906
2002-04-12,-35.45986410227473,24.669383834265435,9.527322848773979,-25.57585441967333
2002-04-13,-37.02703701734582,26.13502931015032,10.310380812598428,-26.218706097639796
2002-04-14,-36.19766851551275,25.152867397367245,9.74436655236411,-23.649325044475887
2002-04-15,-36.2815165631443,26.85309987498309,12.330044402747204,-23.249197565527453
2002-04-16,-36.387226651861326,26.89609343946732,11.485069792111878,-24.860577525406576
2002-04-17,-35.56453340587769,28.067583051579412,10.182924790336358,-23.641433654325795
2002-04-18,-35.28554498230499,27.587382103368665,10.802907783867564,-23.33967206959638
2002-04-19,-33.206312346406136,26.466942502517956,10.092017368507241,-22.445757863018077
2002-04-20,-34.831621454088825,25.308509774269677,10.010957584102716,-21.71964601085779
2002-04-21,-36.28649921511709,24.317064060521034,8.849526538934642,-22.110434484021038
2002-04-22,-35.478516921249366,25.975001383328316,8.520704980005325,-22.849830523120556
2002-04-23,-35.676623525745505,25.197227136959697,9.129672634521741,-24.119034870276078
2002-04-24,-37.37664688446774,26.921237944096053,9.907105264235232,-24.282655543573348
2002-04-25,-37.28389613264478,28.24613927449998,10.230330177970792,-23.966209270363628
2002-04-26,-36.72070175055233,29.021081910638397,9.130299300563363,-23.27306242809677
2002-04-27,-37.4378864241577,28.058153971954688,7.787356128104152,-22.72897927957614
2002-04-28,-37.50711838630563,29.819646807215815,9.176889314750108,-22.488022883671306
2002-04-29,-38.74015215910942,30.839807182869723,8.572540401878182,-23.52873732413176
2002-04-30,-37.449928011038345,31.2914715901704,9.051426608651315,-22.671696986981374
2002-05-01,-36.693281843940014,29.024870831300177,6.298675105800726,-21.934795714510994
2002-05-02,-34.6415038883983,29.16714791413592,5.164792224317396,-22.80492054774123
2002-05-03,-33.24989799417701,28.880028161075625,6.3297438542377,-23.744122145428264
2002-05-04,-33.28333324533448,27.145808901143084,5.030368169784698,-22.841220633060917
2002-05-05,-34.25051796637822,26.867921262874546,3.9899512654221048,-25.228818691971497
2002-05-06,-32.22355229358873,26.565634610067452,6.24938358386827,-25.990162348287566
2002-05-07,-33.01070001664943,26.492360553902575,6.576814440888056,-26.224994545877383
2002-05-08,-31.26679355970041,27.798168600209365,5.648514669983033,-27.097840894113993
2002-05-09,-31.05091764595221,27.666369717112225,4.135884376821194,-26.553036090347465
2002-05-10,-33.31606703638972,27.35204295920638,5.525081517301063,-26.918805344087467
2002-05-11,-35.142562783046856,26.621055002328774,5.514621512388902,-27.43075282327494
2002-05-12,-35.95357051138736,26.024782037426085,4.3169358149282795,-26.658776645131418
2002-05-13,-36.13620150254256,27.29940741882156,4.01096445409995,-24.50173842912685
2002-05-14,-34.8282620588862,27.822545154110482,5.253045859822942,-23.576653628342367
2002-05-15,-35.36007981928135,28.519676968351302,4.395303709591477,-24.285351108782834
2002-05-16,-35.58532154450091,28.584735000162254,4.4735927485133775,-24.979530906915187
2002-05-17,-34.89931576917267,29.831590128257297,4.036456859954138,-25.64610437367706
2002-05-18,-35.08837352594278,30.711020200301384,5.334643733518633,-25.07341582943601
2002-05-19,-36.096083171171344,30.403786529280598,6.413888809595196,-25.462191084770055
2002-05-20,-36.87810454599909,29.22056139874187,7.0676046222414115,-24.80891047122881
2002-05-21,-36.764003527116536,29.26504080674897,6.760484520817347,-23.76287342523517
2002-05-22,-37.62915559467342,29.898468130735264,6.313104956039578,-22.797934153864798
2002-05-23,-36.47161709429132,32.478150038581916,6.112124159136634,-20.48728919911805
2002-05-24,-36.054588966406016,33.004076685384184,6.635245985676149,-20.365701742369293
2002-05-25,-35.19878365036355,32.31309036573046,5.412377128528791,-18.679144340320416
2002-05-26,-34.36914280029489,32.277801715460065,6.126321393690825,-19.007269798329705
2002-05-27,-35.77748775540149,33.61246074953991,7.013367109905413,-19.253420862157775
2002-05-28,-35.68924226585597,33.65297164777118,7.579945307615711,-18.540627254740514
2002-05-29,-36.793772464839385,34.08798247219379,9.03797501388033,-17.519738184632388
2002-05-30,-37.045823982249345,34.57900373981966,8.755616987538113,-17.8599503312763
2002-05-31,-38.01039084603423,34.9338463059421,8.19794410966453,-18.471793424453715
2002-06-01,-38.58171323985602,33.29390061306845,9.287060726954397,-20.037705550631888
2002-06-02,-38.830538151359896,32.976217464947354,9.494960599996169,-21.724493452024046
2002-06-03,-38.48343208729991,33.53066861990987,9.781508313852244,-21.097665534345776
2002-06-04,-37.90247703864829,33.20594557438298,10.219069665554326,-18.987403626118326
2002-06-05,-37.999806945948535,33.19054363331243,9.089500569437506,-18.762262422025128
2002-06-06,-37.707951330581984,31.215317318282576,8.487809044867179,-18.75400610076157
2002-06-07,-37.93892550413282,32.327321568164564,9.563819528256424,-18.145582463009763
2002-06-08,-37.848393908827,32.14659370353651,8.676088356214686,-17.774974485897097
2002-06-09,-36.656970578472176,33.0008202348062,10.22975554857988,-16.731630599124728
2002-06-10,-37.19115495531724,32.4953365268288,12.230342784801053,-17.30319918519182
2002-06-11,-36.45227228168027,32.9827036660005,13.015117843828879,-16.518640761545175
2002-06-12,-36.15211809610066,34.314631031299776,11.546176407477404,-15.810156901334206
2002-06-13,-37.28722929114251,35.26831855016164,12.121957322725844,-15.708935384642508
2002-06-14,-36.32706970993083,34.16925283063959,14.14580589037677,-16.008170593549863
2002-06-15,-38.75730506257178,34.16839092613099,15.107680753121018,-16.162769305698653
2002-06-16,-37.423871775658924,33.62824239599126,15.897207475193042,-16.876044979582772
2002-06-17,-37.96947985156445,33.24087932420385,16.809329703074905,-16.756632713660412
2002-06-18,-36.68975275919315,34.44434090169601,16.29952868479671,-15.932670345696724
2002-06-19,-36.461994109531005,35.03139035607644,16.48385865677319,-16.092675637500957
2002-06-20,-35.19994063327605,34.16996671380438,15.873725157982614,-17.766498862601
2002-06-21,-34.177847128814584,35.16596205667745,16.906155601562176,-19.79833159807812
2002-06-22,-35.67652484080189,34.37930679596496,15.549312366708282,-19.619005546042576
2002-06-23,-35.473874066616425,33.99243828976682,16.20527425817172,-21.315740553477088
2002-06-24,-37.034522277322864,33.76070302484319,14.99122525437231,-20.01289902976752
2002-06-25,-37.65623234734485,34.79420591263983,14.950178058539603,-20.569909476705966
2002-06-26,-38.53302365871817,35.2661795110775,14.859028902736455,-18.73108248067809
2002-06-27,-36.90691747459924,34.98770950239573,14.913055142632944,-19.539572300700275
2002-06-28,-36.64774416213284,35.04711206520553,14.853372123943549,-19.34748151667496
2002-06-29,-37.32966235703863,36.778260810399416,14.331294583138977,-19.225095490393745
2002-06-30,-36.618284848856256,36.34297036588573,13.506071534014884,-18.59812834026918
2002-07-01,-36.78426693537858,34.619394839791525,12.403504919045844,-19.528404407100048
2002-07-02,-37.67190226139283,33.357748331963144,12.94568515221419,-20.20078282653648
2002-07-03,-38.790532411697846,31.288682462043603,13.07075922596385,-20.33589343617138
2002-07-04,-39.393328844600994,30.7262694805021,11.968479655720753,-19.213553000136603
2002-07-05,-38.72471131317941,30.503985097304653,11.143250038061174,-19.652751866397292
2002-07-06,-39.17712415615261,30.649854059593594,10.505674180711429,-19.091440629883987
2002-07-07,-38.24050391417423,30.7018019861895,10.522876731844901,-17.92956051055547
2002-07-08,-41.01572964411832,31.63175565448378,10.808584558483568,-16.451086074644046
2002-07-09,-41.49987114142347,33.195616075250975,11.01736253463552,-14.475066497695686
2002-07-10,-40.67269156893598,32.58529455030359,11.589109828218767,-13.751302092722565
2002-07-11,-39.617058027059684,32.550042477719195,12.22925478574113,-14.174789006324412
2002-07-12,-39.67910077649154,33.445914563568635,10.950818658279085,-13.086936025257932
2002-07-13,-40.12745285244462,32.95862103916052,13.811989197622914,-14.332106644329205
2002-07-14,-39.60333063159,30.40186325325688,15.986057078064341,-14.14446004112083
2002-07-15,-38.39533367249742,28.75993554786446,17.053041125504183,-16.698839403405124
2002-07-16,-37.65175591610477,28.405480445445246,15.914879791075267,-17.263855949809038
2002-07-17,-37.20262142369381,29.145391401312594,17.177480898128525,-17.774119837564925
2002-07-18,-36.475756681856595,27.411410879220515,18.563961915144237,-18.959885850514567
2002-07-19,-36.344262272149116,28.4462484046293,17.68116776515479,-19.243572300759816
2002-07-20,-35.89940182923799,28.56618349844707,15.655151151101656,-19.513642477566872
2002-07-21,-35.98179295283798,27.43684890836579,14.912062022489701,-20.890293943135866
2002-07-22,-34.57321401138167,27.3776966760188,15.27983562501579,-20.018600378367342
2002-07-23,-34.38151232937401,28.12682788317348,13.78405258807869,-19.008520661656085
2002-07-24,-35.26439699974652,28.349754016716748,14.584027628131691,-19.52026622644779
2002-07-25,-33.24391238709937,27.554883311119777,14.425786541655489,-19.10294899771941
2002-07-26,-31.984422983806812,26.934797591458118,14.834210204984956,-17.915010410989886
2002-07-27,-31.84568390823364,24.849008342223375,15.837008823331367,-20.667478353459135
2002-07-28,-31.40327480550224,24.33046783144035,18.105547775709276,-20.650745093788462
2002-07-29,-30.54810248772747,23.804572298562285,17.891458876600858,-20.54730343269018
2002-07-30,-32.16043536673397,24.861001148765737,17.959156652963816,-19.859698732278456
2002-07-31,-31.003732018016315,24.869341949018253,19.933604287514445,-20.508866665542108
2002-08-01,-30.112403155098992,24.68478440051827,20.83742839118462,-20.045095249167748
2002-08-02,-30.449183560716037,24.843500032918364,22.397431213150995,-19.91865572883052
2002-08-03,-31.31902532416187,25.420820327462316,22.80742037919389,-20.271444359231296
2002-08-04,-30.463495009799505,24.163635412339325,22.425341504202432,-18.946378208303607
2002-08-05,-29.4013460878199,25.870249395891385,21.353616923175288,-18.832257283077332
2002-08-06,-28.63775423387481,24.46814784405449,21.442732868262613,-19.932483217248667
2002-08-07,-29.358987528304997,22.942064238176087,21.146336530963023,-18.87485063879781
2002-08-08,-26.728167980372135,22.29213627836471,20.216169903385982,-18.80989230173715
2002-08-09,-26.78596801092531,22.752090311628667,20.768882131600858,-18.861976368031815
2002-08-10,-27.069164787986992,22.605385019243656,20.422567707110268,-19.95811852539932
2002-08-11,-27.384969124644734,21.661722068578758,19.791523199796945,-20.03805835983396
2002-08-12,-26.756052224207576,21.88609527695532,20.331253026508197,-20.842303684890346
2002-08-13,-26.9402897472135,20.72707394222987,21.08673913076347,-20.230624904722333
2002-08-14,-26.373952854789035,20.32161634810655,20.73085786757359,-19.140991845488458
2002-08-15,-28.4756781504353,19.69996495069406,21.8102614898179,-17.358611934842443
2002-08-16,-27.978641765064918,21.41743916910711,20.248478909802518,-16.759867169226595
2002-08-17,-29.760952061815374,21.99230692679212,20.597664122657967,-15.928797663477816
2002-08-18,-29.012289628020135,22.394004175752514,21.840472100138825,-15.780792109841007
2002-08-19,-28.95456856138741,24.538336540664414,22.753817256046478,-16.820410237749737
2002-08-20,-28.124233639394554,24.306200286892253,20.836691827607634,-16.369926595294956
2002-08-21,-26.80182877636147,25.286444946961897,20.843179097527923,-16.742506049404234
2002-08-22,-26.324208956999612,26.942755342258202,21.014402023139407,-14.897539032278152
2002-08-23,-27.06594361884795,26.36603069803555,22.49198615788132,-16.779827214201234
2002-08-24,-27.1317688083293,24.468026184286362,21.811899347203703,-16.335410937242205
2002-08-25,-27.3014750276446,23.86388383740781,22.605252698555752,-15.978859916798054
2002-08-26,-26.64502976113208,23.954871698713553,22.869067939816958,-17.293817933010924
2002-08-27,-25.171201965762524,24.02166369982889,25.983944319042134,-19.99072492317491
2002-08-28,-23.563962116590112,26.768907894150857,25.818196989381793,-19.136166195145734
2002-08-29,-24.273108169782137,27.44966051720156,25.38948463659685,-20.200170801182413
2002-08-30,-23.280418127703346,25.999577285290773,26.217165401505103,-18.245678325381448
2002-08-31,-22.830144827707365,24.50894730657217,24.9499179555166,-19.63133848725332
2002-09-01,-22.796503477496536,23.83199570991272,23.134797486493255,-18.968249029981713
2002-09-02,-21.970971812614458,22.96635971650929,23.014309237959417,-18.489778241466944
2002-09-03,-21.820308947768748,23.000833837207622,22.266951601140082,-19.20309103799573
2002-09-04,-21.252207089905163,24.22283749396678,23.30490255642053,-20.70453533848382
2002-09-05,-22.302382164765604,25.647292737847234,23.798078286149853,-20.895637742580266
2002-09-06,-21.01469946531503,24.445915238781136,23.954003277811317,-21.77424563588585
2002-09-07,-20.77388336314057,24.218182643223365,24.30488388428396,-21.46605827631072
2002-09-08,-19.852049668284653,25.12505713558031,25.574769226814453,-20.04727595042892
2002-09-09,-19.318664993793337,27.17453581211478,23.928045680413444,-21.020506799956777
2002-09-10,-18.192191259472033,25.698556163843207,23.085389478080764,-21.405994781465804
2002-09-11,-19.591370736310054,24.56985100869692,23.724203738324764,-22.034382963676823
2002-09-12,-20.090592948975175,22.343493647166348,24.437067600000344,-20.70287804935108
2002-09-13,-19.776533932620037,22.548203212515972,23.548699735780893,-19.653000136263675
2002-09-14,-21.16770999234176,22.857360846181038,22.740503264025577,-18.70920877103094
2002-09-15,-21.02676555765455,22.163677477285734,23.09046891353528,-18.857184480480466
2002-09-16,-21.969962118729402,22.67970284031212,23.218384428180137,-18.528056407343215
2002-09-17,-21.62329912885224,22.482189268615947,22.490997710417673,-16.766816411071634
2002-09-18,-23.805158359747463,23.641578221083197,22.75870224063399,-14.937279377317063
2002-09-19,-23.76165403503282,22.923114104244313,23.427542503405338,-14.51285055072997
2002-09-20,-24.40393333333582,21.64236962728935,22.873460304064935,-12.887671190706547
2002-09-21,-23.272976394384525,23.247639702058883,23.299675012274534,-13.226783328345798
2002-09-22,-23.181436470181485,23.121248219768688,23.34225983098246,-12.757448509257014
